template_name,template_string
xsum - None - summarize_this_DOC_summary-translate-tr,"Bu belgeyi özetleyin: {e1}
Özet: ||| {e2}"
xsum - None - summarize_this_DOC_summary-translate-ur,"اس دستاویز کو خلاصہ کریں: {e1}
خلاصہ: ||| {e2}"
xsum - None - summarize_this_DOC_summary-translate-vi,"Tóm tắt tài liệu này: {e1}
Tóm tắt: |||. {e2}"
xsum - None - summarize_this_DOC_summary-translate-zh,"总结本文件：{e1}
摘要：||| {e2}"
ag_news - None - classify,"{e1} 
What label best describes this news article? ||| 
{e2}"
ag_news - None - classify-translate-ar,"{e1}
ما تسمية أفضل تصف هذه المادة الخبر هذه؟ |||
{e2}"
ag_news - None - classify-translate-bg,"{e1}
Какъв етикет най-добре описва тази новина? |||
{e2}"
ag_news - None - classify-translate-de,"{e1}
Welches Label beschreibt den besten Artikel am besten? |||
{e2}"
ag_news - None - classify-translate-el,"{e1}
Ποια ετικέτα περιγράφει καλύτερα αυτό το άρθρο ειδήσεων; |||
{e2}"
ag_news - None - classify-translate-es,"{e1}
¿Qué etiqueta describe mejor este artículo de noticias? |||
{e2}"
ag_news - None - classify-translate-fr,"{e1}
Quelle étiquette décrit le mieux cet article de presse? |||
{e2}"
ag_news - None - classify-translate-hi,"{e1}
क्या लेबल इस समाचार लेख का सबसे अच्छा वर्णन करता है? |||
{e2}"
ag_news - None - classify-translate-ru,"{e1}
Какая этикетка лучше всего описывает эту новостную статью? |||
{e2}"
ag_news - None - classify-translate-sw,"{e1}
Lebo gani inayoelezea vizuri makala hii ya habari? |||.
{e2}"
ag_news - None - classify-translate-th,"{e1}
ป้ายชื่ออะไรที่อธิบายบทความข่าวนี้ได้ดีที่สุด? |||
{e2}"
ag_news - None - classify-translate-tr,"{e1}
Bu haber makalesini en iyi hangi etiketi açıklar? |||
{e2}"
ag_news - None - classify-translate-ur,"{e1}
کیا لیبل اس خبر کے مضمون کو بہترین بیان کرتا ہے؟ ||||
{e2}"
ag_news - None - classify-translate-vi,"{e1}
Nhãn nào mô tả đúng nhất bài báo này? ||
{e2}"
ag_news - None - classify-translate-zh,"{e1}
什么标签最能描述本新闻文章？ ||||
{e2}"
ag_news - None - classify_question_first,"What label best describes this news article?
{e1} ||| 
{e2}"
ag_news - None - classify_question_first-translate-ar,"ما تسمية أفضل تصف هذه المادة الخبر هذه؟
{e1} |||
{e2}"
ag_news - None - classify_question_first-translate-bg,"Какъв етикет най-добре описва тази новина?
{e1} |||
{e2}"
ag_news - None - classify_question_first-translate-de,"Welches Label beschreibt den besten Artikel am besten?
{e1} |||
{e2}"
ag_news - None - classify_question_first-translate-el,"Ποια ετικέτα περιγράφει καλύτερα αυτό το άρθρο ειδήσεων;
{e1} |||
{e2}"
ag_news - None - classify_question_first-translate-es,"¿Qué etiqueta describe mejor este artículo de noticias?
{e1} |||
{e2}"
ag_news - None - classify_question_first-translate-fr,"Quelle étiquette décrit le mieux cet article de presse?
{e1} |||
{e2}"
ag_news - None - classify_question_first-translate-hi,"क्या लेबल इस समाचार लेख का सबसे अच्छा वर्णन करता है?
{e1} |||
{e2}"
ag_news - None - classify_question_first-translate-ru,"Какая этикетка лучше всего описывает эту новостную статью?
{e1} |||
{e2}"
ag_news - None - classify_question_first-translate-sw,"Lebo gani inayoelezea vizuri makala hii ya habari?
{e1} ||. |
{e2}"
ag_news - None - classify_question_first-translate-th,"ป้ายชื่ออะไรที่อธิบายบทความข่าวนี้ได้ดีที่สุด?
{e1} |||
{e2}"
ag_news - None - classify_question_first-translate-tr,"Bu haber makalesini en iyi hangi etiketi açıklar?
{e1} |||
{e2}"
ag_news - None - classify_question_first-translate-ur,"کیا لیبل اس خبر کے مضمون کو بہترین بیان کرتا ہے؟
{e1} |||
{e2}"
ag_news - None - classify_question_first-translate-vi,"Nhãn nào mô tả đúng nhất bài báo này?
{e1} |||
{e2}"
ag_news - None - classify_question_first-translate-zh,"什么标签最能描述本新闻文章？
{e1} ||||
{e2}"
ag_news - None - classify_with_choices,"{e1} 
Is this a piece of news regarding {e2}? ||| 
{e3}"
ag_news - None - classify_with_choices-translate-ar,"{e1}
هل هذه قطعة من الأخبار بشأن {e2}؟ |||
{e3}"
ag_news - None - classify_with_choices-translate-bg,"{e1}
Това ли е новина за {e2}? |||
{e3}"
ag_news - None - classify_with_choices-translate-de,"{e1}
Ist das ein Stück Nachrichten in Bezug auf {e2}? |||
{e3}"
ag_news - None - classify_with_choices-translate-el,"{e1}
Είναι αυτό ένα κομμάτι ειδήσεων σχετικά με το {e2}; |||
{e3}"
ag_news - None - classify_with_choices-translate-es,"{e1}
¿Es esta una noticia sobre {e2}? |||
{e3}"
ag_news - None - classify_with_choices-translate-fr,"{e1}
Est-ce une nouvelle de nouvelles concernant {e2}? |||
{e3}"
ag_news - None - classify_with_choices-translate-hi,"{e1}
क्या यह {e2} के बारे में समाचार का एक टुकड़ा है? |||
{e3}"
ag_news - None - classify_with_choices-translate-ru,"{e1}
Это новость о {e2}? |||
{e3}"
ag_news - None - classify_with_choices-translate-sw,"{e1}
Je, hii ni kipande cha habari kuhusu {e2}? |||.
{e3}"
ag_news - None - classify_with_choices-translate-th,"{e1}
นี่เป็นข่าวเกี่ยวกับ {e2} หรือไม่? |||
{e3}"
ag_news - None - classify_with_choices-translate-tr,"{e1}
Bu, {e2} ile ilgili bir haber mi? |||
{e3}"
ag_news - None - classify_with_choices-translate-ur,"{e1}
کیا یہ {e2} کے بارے میں خبر کا ایک ٹکڑا ہے؟ ||||
{e3}"
ag_news - None - classify_with_choices-translate-vi,"{e1}
Đây có phải là một mẩu tin liên quan đến {e2}? ||
{e3}"
ag_news - None - classify_with_choices-translate-zh,"{e1}
这是一个关于{e2}的消息吗？ ||||
{e3}"
ag_news - None - classify_with_choices_question_first,"Is this a piece of news regarding {e1}?
{e2} 
||| 
{e3}"
ag_news - None - classify_with_choices_question_first-translate-ar,"هل هذه قطعة من الأخبار بشأن {e1}؟
{e2}
|||
{e3}"
ag_news - None - classify_with_choices_question_first-translate-bg,"Това ли е новина за {e1}?
{e2}
|||
{e3}"
ag_news - None - classify_with_choices_question_first-translate-de,"Ist das ein Stück Nachrichten in Bezug auf {e1}?
{e2}
|||
{e3}"
ag_news - None - classify_with_choices_question_first-translate-el,"Είναι αυτό ένα κομμάτι ειδήσεων σχετικά με {e1};
{e2}
|||
{e3}"
ag_news - None - classify_with_choices_question_first-translate-es,"¿Es esta una noticia sobre {e1}?
{e2}
|||
{e3}"
ag_news - None - classify_with_choices_question_first-translate-fr,"Est-ce une nouvelle de nouvelles concernant {e1}?
{e2}
|||
{e3}"
ag_news - None - classify_with_choices_question_first-translate-hi,"क्या यह {e1} के बारे में खबर का एक टुकड़ा है?
{e2}
|||
{e3}"
ag_news - None - classify_with_choices_question_first-translate-ru,"Это новость о {e1}?
{e2}
|||
{e3}"
ag_news - None - classify_with_choices_question_first-translate-sw,"Je, hii ni kipande cha habari kuhusu {e1}?
{e2}
|||.
{e3}"
ag_news - None - classify_with_choices_question_first-translate-th,"นี่เป็นข่าวเกี่ยวกับ {e1} หรือไม่?
{e2}
|||
{e3}"
ag_news - None - classify_with_choices_question_first-translate-tr,"Bu, {e1} ile ilgili bir haber mi?
{e2}
|||
{e3}"
ag_news - None - classify_with_choices_question_first-translate-ur,"کیا یہ {e1} کے بارے میں خبر کا ایک ٹکڑا ہے؟
{e2}
||||
{e3}"
ag_news - None - classify_with_choices_question_first-translate-vi,"Đây có phải là một mẩu tin liên quan đến {e1}?
{e2}
||
{e3}"
ag_news - None - classify_with_choices_question_first-translate-zh,"这是一个关于{e1}的新闻吗？
{e2}
||||
{e3}"
ag_news - None - recommend,"Would you recommend the following article to a {e1}, an {e2}, a {e3}, or a {e4}?

{e5}
|||
{e6}"
ag_news - None - recommend-translate-ar,"هل توصي بالمادة التالية إلى {e1}، {e2}، {e3}، أو {e4}؟

{e5}
|||
{e6}"
ag_news - None - recommend-translate-bg,"Бихте ли препоръчали следната статия на {e1}, {e2}, A {e3}, или {e4}?

{e5}
|||
{e6}"
ag_news - None - recommend-translate-de,"Würden Sie den folgenden Artikel zu einem {e1}, einem {e2}, a {e3} oder einem {e4} empfehlen?

{e5}
|||
{e6}"
ag_news - None - recommend-translate-el,"Θα συνιστούσατε το ακόλουθο άρθρο σε A {e1}, A {e2}, A {e3} ή A {e4};

{e5}
|||
{e6}"
ag_news - None - recommend-translate-es,"¿Recomendaría el siguiente artículo a un {e1}, un {e2}, a {e3}, o un {e4}?

{e5}
|||
{e6}"
ag_news - None - recommend-translate-fr,"Recommanderiez-vous l'article suivant à un {e1}, un {e2}, un {e3}, ou un {e4}?

{e5}
|||
{e6}"
ag_news - None - recommend-translate-hi,"क्या आप निम्न आलेख को {e1}, {e2}, a {e3}, या {e4} पर अनुशंसा करेंगे?

{e5}
|||
{e6}"
ag_news - None - recommend-translate-ru,"Не могли бы вы рекомендовать следующую статью {e1}, {e2}, {e3} или {e4}?

{e5}
|||
{e6}"
ag_news - None - recommend-translate-sw,"Je, ungependa kupendekeza makala inayofuata kwa {e1}, {e2}, {e3}, au {e4}?

{e5}
|||.
{e6}"
ag_news - None - recommend-translate-th,"คุณจะแนะนำบทความต่อไปนี้เป็น {e1}, {e2}, a {e3} หรือ {e4}?

{e5}
|||
{e6}"
ag_news - None - recommend-translate-tr,"Aşağıdaki makaleyi bir {e1}, bir {e2}, {e3} veya a {e4}?

{e5}
|||
{e6}"
ag_news - None - recommend-translate-ur,"کیا آپ مندرجہ ذیل مضمون کو {e1}، {e2}، {e3}، یا {e4} میں درج ذیل مضمون کی سفارش کریں گے؟

{e5}
||||
{e6}"
ag_news - None - recommend-translate-vi,"Bạn có muốn giới thiệu bài viết sau với {e1}, {e2}, a {e3} hoặc a {e4} không?

{e5}
||
{e6}"
ag_news - None - recommend-translate-zh,"您是否将以下文章推荐给{e1}，{e2}，a {e3}或{e4}？

{e5}
||||
{e6}"
ag_news - None - which_section,"{e1} 

Which section of a newspaper would this article likely appear in? ||| 
{e2}"
ag_news - None - which_section-translate-ar,"{e1}

أي قسم من إحدى الصحف من المرجح أن تظهر هذه المقالة؟ |||
{e2}"
ag_news - None - which_section-translate-bg,"{e1}

В коя част на вестника ще се появи тази статия? |||
{e2}"
ag_news - None - which_section-translate-de,"{e1}

In welchem ​​Abschnitt einer Zeitung würde dieser Artikel wahrscheinlich erscheinen? |||
{e2}"
ag_news - None - which_section-translate-el,"{e1}

Σε ποιο τμήμα μιας εφημερίδας θα εμφανιστεί αυτό το άρθρο; |||
{e2}"
ag_news - None - which_section-translate-es,"{e1}

¿En qué sección de un periódico podría aparecer este artículo? |||
{e2}"
ag_news - None - which_section-translate-fr,"{e1}

Dans quelle section d'un journal que cet article apparaîtrait-il probablement? |||
{e2}"
ag_news - None - which_section-translate-hi,"{e1}

समाचार पत्र का कौन सा भाग इस लेख में दिखाई देगा? |||
{e2}"
ag_news - None - which_section-translate-ru,"{e1}

В каком участке газеты эта статья может появиться? |||
{e2}"
ag_news - None - which_section-translate-sw,"{e1}

Ni sehemu gani ya gazeti ambalo makala hii inawezekana kuonekana? |||.
{e2}"
ag_news - None - which_section-translate-th,"{e1}

บทความนี้เป็นส่วนใดที่บทความนี้จะปรากฏใน? |||
{e2}"
ag_news - None - which_section-translate-tr,"{e1}

Bu makale hangi gazetenin hangi bölümünde görünecek? |||
{e2}"
ag_news - None - which_section-translate-ur,"{e1}

ایک اخبار کا کون سا حصہ یہ مضمون ممکن ہو گا؟ ||||
{e2}"
ag_news - None - which_section-translate-vi,"{e1}

Bài viết nào của một tờ báo này có thể xuất hiện trong? ||
{e2}"
ag_news - None - which_section-translate-zh,"{e1}

本文可能会出现哪些报纸的部分？ ||||
{e2}"
ag_news - None - which_section_choices,"{e1} 

Which of the following sections of a newspaper would this article likely appear in? {e2}, {e3}, {e4}, or {e5}? ||| 
{e6}"
ag_news - None - which_section_choices-translate-ar,"{e1}

أي من الأقسام التالية من الصحيفة من المحتمل أن تظهر هذه المقالة؟ {e2}، {e3}، {e4}، أو {e5}؟ |||
{e6}"
ag_news - None - which_section_choices-translate-bg,"{e1}

Кои от следните раздели на вестника ще се появят тази статия? {e2}, {e3}, {e4}, или {e5}? |||
{e6}"
ag_news - None - which_section_choices-translate-de,"{e1}

Welcher der folgenden Abschnitte einer Zeitung würde dieser Artikel wahrscheinlich erscheinen? {e2}, {e3}, {e4} oder {e5}? |||
{e6}"
ag_news - None - which_section_choices-translate-el,"{e1}

Ποια από τα παρακάτω τμήματα μιας εφημερίδας θα εμφανίζεται αυτό το άρθρο; {e2}, {e3}, {e4}, ή {e5}; |||
{e6}"
ag_news - None - which_section_choices-translate-es,"{e1}

¿Cuál de las siguientes secciones de un periódico podría aparecer este artículo? {e2}, {e3}, {e4}, OR {e5}? |||
{e6}"
ag_news - None - which_section_choices-translate-fr,"{e1}

Laquelle des sections suivantes d'un journal que cet article apparaîtrait-il probablement? {e2}, {e3}, {e4}, ou {e5}? |||
{e6}"
ag_news - None - which_section_choices-translate-hi,"{e1}

समाचार पत्र के निम्नलिखित में से कौन सा अनुभाग इस लेख में दिखाई देगा? {e2}, {e3}, {e4}, या {e5}? |||
{e6}"
ag_news - None - which_section_choices-translate-ru,"{e1}

Какие из следующих разделов газеты будут появиться эта статья? {e2}, {e3}, {e4} или {e5}? |||
{e6}"
ag_news - None - which_section_choices-translate-sw,"{e1}

Nini kati ya sehemu zifuatazo za gazeti ambalo makala hii inawezekana kuonekana? {e2}, {e3}, {e4}, au {e5}? |||.
{e6}"
ag_news - None - which_section_choices-translate-th,"{e1}

ส่วนใดต่อไปนี้ของหนังสือพิมพ์บทความนี้น่าจะปรากฏใน? {e2}, {e3}, {e4} หรือ {e5}? |||
{e6}"
